kind_code,kind_desc,model,color_desc,D_COLOR,meter_reading,eval_date,initial_price,سعر الشراء,suggested_price,car_age
805,كرايزلر كونكورد,2001,اسود / بنـــــي,405,27125,20040714,2000,2000,2000,3
3140,مرسيدس E 240,1998,كحلي / بيـــــج,804,270000,20040714,3300,3300,3450,6
613,GMC  يوكن,1998,احمر / رمـــادي,101,114000,20040717,3500,3500,3550,6
3636,تويوتا كامرى 4 سلندر,1998,بيج / بيــــــج,1504,224383,20040717,2000,2000,2150,6
3805,فورد جراند ماركيـــز,1996,ذهبي / رمـــادي,1401,161000,20040717,1450,1450,1500,8
3321,ميتسوبيشى  باجيرو,1993,كحلي / رمـــادي,801,184125,20040717,1250,1250,1350,11
3616,تويوتا COROLLA Box,2002,بيج / بيــــــج,1504,125000,20040718,2800,2800,2900,2
122,شفر استرو فان,1995,عنابي / بيــــج,204,75000,20040718,1000,1000,1050,9
117,شفر سوبربان 350,1993,كحلي / رمـــادي,801,291108,20040719,1900,1920,2050,11
613,GMC  يوكن,2001,اخضر / بيـــــج,504,107208,20040720,5000,5000,5200,3
804,كرايزلر فويجر,1995,ابيض / بيـــــج,2004,170000,20040720,900,900,950,9
601,GMC سوبربان,1997,عنابي / بيــــج,204,228677,20040721,4100,4160,4250,7
1200,فولفو,1998,اخضر / بيـــــج,504,145303,20040721,1600,1600,1750,6
1329,BMW 728,1997,اسود / اســــود,406,245000,20040722,2800,3100,2950,7
500,بويك,1992,رصاصى / بيــــج,1304,175000,20040722,500,500,550,12
3000,هيونداى,1999,ذهبي / بيـــــج,1404,145000,20040722,850,850,900,5
526,جيب شيروكى,1996,ابيض / بيـــــج,2004,227745,20040724,1000,1000,1050,8
3642,تويوتا برادو 6سلندر,1999,اخضر / بيـــــج,504,150125,20040725,3650,3650,3800,5
129,شفر لومينا,2001,اسود / بيـــــج,404,144580,20040725,2650,2650,2750,3
3301,ميتسوبيشي جا لانت,2000,ابيض / رمـــادي,2001,150125,20040725,1150,1150,1250,4
4107,نيسان مكسيما,2003,ابيض / رمـــادي,2001,20751,20040725,3300,3300,3450,1
4107,نيسان مكسيما,1999,ذهبي / بنـــــي,1405,105125,20040725,1800,1800,1900,5
905,دودج انتربيد,1996,ابيض / رمـــادي,2001,137,20040726,400,430,450,8
4107,نيسان مكسيما,1996,ابيض / بيـــــج,2004,175685,20040726,1200,1200,1300,8
700,ايسوزو,2004,ابيض / بيـــــج,2004,6600,20040727,3500,3500,3650,0
3618,تويوتا COROLLA,2002,ابيض / بيـــــج,2004,122513,20040727,2250,2250,2400,2
3631,تويوتا تيــرسـل,1999,ابيض / رمـــادي,2001,46851,20040727,900,900,950,5
3803,فورد كراون فكتوريــا,1999,ابيض / بيـــــج,2004,141700,20040727,2250,2250,2350,5
2009,فولكس بولو,2001,فضي,2700,72700,20040727,1200,1200,1300,3
3409,مازدا 323,1999,ابيض / رمـــادي,2001,90125,20040727,1000,1000,1100,5
3002,هيونداى سوناتا,2003,فضي,2700,45000,20040727,2250,2250,2400,1
1302,BMW 735 IL,1996,اخضر / بيـــــج,504,178095,20040728,3000,3020,3150,8
607,GMC سفارى,1997,رمادى / بيــــج,1204,282000,20040728,1400,1400,1550,7
1335,BMW 330 CI,2001,ازرق / بيـــــج,704,36900,20040731,4750,4750,5000,3
523,جيب سبورت,1998,ابيض / رمـــادي,2001,192337,20040731,1500,1580,1650,6
3406,مازدا  929 سنتيا,1994,ابيض / بيـــــج,2004,206000,20040731,500,500,550,10
3100,مرسيدس,2003,ابيض / بيـــــج,2004,35440,20040731,10000,10030,10250,1
3706,هوندا سيفيك  D4,1996,ازرق / رمـــادي,701,123025,20040731,900,900,950,8
4700,لكزس,1993,اخضر غامق/ بيـــــج,2104,175000,20040801,1700,1700,1900,11
3524,نيسان وانيت قمارتين,1992,ابيض / رمـــادي,2001,351820,20040801,850,850,900,12
601,GMC سوبربان,1998,كحلي / بيـــــج,804,192198,20040802,4250,4250,4500,6
3600,تويوتا,1999,ابيض / رمـــادي,2001,166000,20040802,2200,2200,2300,5
121,شفر بليـزر,1995,عنابي / بيــــج,204,94751,20040802,1200,1200,1250,9
2008,فولكس باسات,2003,فضي,2700,40000,20040802,3000,3000,3200,1
2009,فولكس بولو,2001,عنابي / بيــــج,204,100000,20040802,1000,1000,1050,3
3624,لاندكروزر,1998,ابيض / رمـــادي,2001,210862,20040803,5300,5300,5450,6
3002,هيونداى سوناتا,2000,ابيض / رمـــادي,2001,60125,20040803,1000,1000,1100,4
117,شفر سوبربان 350,1991,ازرق /  ا ز ر ق,702,312377,20040804,1150,1230,1250,13
3515,نيسان باثفنيدر,1999,عنابي / بيــــج,204,140000,20040804,2300,2300,2450,5
4107,نيسان مكسيما,1998,اخضر / بيـــــج,504,148164,20040804,1600,1690,1750,6
1602,ديسكفرى لاندروفر,1999,ابيض / رمـــادي,2001,152969,20040807,1600,1770,1750,5
1325,BMW 523,1996,كحلي / بيـــــج,804,246295,20040808,1600,1630,1700,8
906,دودج جيب,2002,فضي,2700,39260,20040808,2950,2950,3100,2
123,شفر فــــــــان,1999,ذهبي / بنـــــي,1405,134895,20040808,2650,2650,2800,5
3324,ميتسوبيشى ماجنا,2002,عنابي / بيــــج,204,176630,20040808,1800,1860,1950,2
1310,BMW 528 I,1997,ذهبي / بنـــــي,1405,122125,20040809,2550,2550,2700,7
602,GMC سوبربان 25,1992,بيج / بيــــــج,1504,265056,20040809,1750,1780,1850,12
102,شفر كابرس بروجهــام,1992,ابيض / رمـــادي,2001,272625,20040809,750,850,800,12
1315,BMW 318 I 4DOOR,1999,ازرق / بيـــــج,704,151523,20040810,2550,2850,2700,5
3618,تويوتا COROLLA,2002,ابيض / بيـــــج,2004,54486,20040810,3000,3000,3150,2
3640,تويوتا افالون,2003,ابيض / بيـــــج,2004,16094,20040810,5700,5700,5900,1
3902,سوزوكى ارتيجا GLX,2002,فضي,2700,59664,20040810,2200,2270,2350,2
117,شفر سوبربان 350,1993,اخضر / بيـــــج,504,433500,20040810,2350,2360,2500,11
3145,مرسيدس SLK 230,2001,فضي,2700,152000,20040810,4500,4500,4700,3
3515,نيسان باثفنيدر,1998,ذهبي / بيـــــج,1404,203262,20040810,1900,1900,2050,6
3606,تويوتا كريسيدا,1990,بني / بيــــــج,1004,273139,20040811,790,940,890,14
102,شفر كابرس بروجهــام,1993,اسود / بيـــــج,404,163400,20040811,900,900,950,11
3803,فورد كراون فكتوريــا,2000,ذهبي / بيـــــج,1404,88198,20040811,2450,2450,2600,4
800,كرايزلر,2003,اخضر / بيـــــج,504,48429,20040811,3650,3650,3800,1
3412,مازدا بوكس  mbv,1998,اخضر / ذهبى,508,175002,20040811,1500,1540,1650,6
129,شفر لومينا,1997,اخضر / بيـــــج,504,130781,20040812,750,800,800,7
3719,هوندا بوكس,1997,احمر / بيـــــج,104,192319,20040812,1250,1310,1400,7
601,GMC سوبربان,1995,تركواز,2900,206752,20040814,2800,2800,2950,9
1324,BMW 740,1997,رصاصى / بيــــج,1304,98913,20040815,3000,3150,3150,7
3806,فورد توروس,1996,عنابي / رمــادي,201,192705,20040815,500,520,600,8
3805,فورد جراند ماركيـــز,1999,اخضر / بيـــــج,504,99450,20040815,2000,2030,2100,5
4700,لكزس,1992,ذهبي / بنـــــي,1405,139605,20040815,1700,1730,1850,12
3136,مرسيدس 320,1997,ذهبي/ برونزي,1407,153418,20040815,5700,5700,6000,7
3636,تويوتا كامرى 4 سلندر,1995,كحلي / بيـــــج,804,180000,20040816,1000,1000,1100,9
3803,فورد كراون فكتوريــا,2004,ابيض / بيـــــج,2004,60,20040816,5200,5200,5500,0
3624,لاندكروزر,2001,اسود / بيـــــج,404,40980,20040816,7300,7300,7799,3
3004,هيونداى اكســل,1994,ابيض / بيـــــج,2004,128000,20040816,350,350,400,10
129,شفر لومينا,1999,اخضر غامق / بنـــــي,2105,65000,20040817,1650,1670,1800,5
140,شفر ماليبو,1999,ابيض / بيـــــج,2004,99591,20040817,1300,1300,1450,5
2905,كيا سبورتاج,1999,احمر / بيـــــج,104,163900,20040817,1400,1400,1550,5
4700,لكزس,1992,اخضر / بيـــــج,504,173800,20040817,1000,1405,1100,12
3405,مازدا  929 GLXفتحة,1996,عنابي / بيــــج,204,107490,20040817,800,870,850,8
3140,مرسيدس E 240,1998,اخضر / رمـــادي,501,130000,20040817,3000,3000,3150,6
3902,سوزوكى ارتيجا GLX,2002,ابيض / رمـــادي,2001,78450,20040818,2900,2900,3150,2
3820,فورداكسبلورر,1997,اسود / بيـــــج,404,166350,20040818,2500,2500,2650,7
3321,ميتسوبيشى  باجيرو,2001,ذهبي/ برونزي,1407,87567,20040818,4100,4100,4300,3
1318,BMW 316 I 2DOOR,1998,ازرق / بيـــــج,704,122568,20040821,1550,1850,1700,6
3631,تويوتا تيــرسـل,1995,اخضر / بيـــــج,504,84900,20040821,500,530,550,9
3803,فورد كراون فكتوريــا,2004,ذهبي/ برونزي,1407,1,20040821,5000,5000,5500,0
2905,كيا سبورتاج,2001,فضي,2700,133638,20040821,1300,1360,1450,3
4107,نيسان مكسيما,2001,رصاصى / بيــــج,1304,97500,20040821,2650,2650,2800,3
1316,BMW 318 I 2DOOR,2002,ابيض / بيـــــج,2004,65000,20040822,6000,6000,6150,2
3643,تويوتا كامرى 6 سلندر,2003,اخضر / بيـــــج,504,37349,20040822,4550,4700,4700,1
102,شفر كابرس بروجهــام,1993,كحلي / بيـــــج,804,160000,20040822,750,750,800,11
3803,فورد كراون فكتوريــا,1999,اخضر / بيـــــج,504,70000,20040822,1930,2010,2130,5
2915,كيا كلاروس,2000,عنابي / بيــــج,204,74000,20040822,1500,1500,1650,4
3321,ميتسوبيشى  باجيرو,1998,احمر / بيـــــج,104,125000,20040822,2400,2400,2550,6
3321,ميتسوبيشى  باجيرو,2000,اخضر / رمـــادي,501,149705,20040822,2050,2160,2200,4
700,ايسوزو,1999,عنابي / بيــــج,204,108448,20040823,1800,1870,1950,5
3600,تويوتا,1994,ذهبي / بيـــــج,1404,180521,20040823,1000,1000,1050,10
3618,تويوتا COROLLA,2002,كحلي / بيـــــج,804,104108,20040823,2800,2800,2950,2
102,شفر كابرس بروجهــام,1994,ابيض / ابيــــض,2007,200610,20040823,950,950,1000,10
102,شفر كابرس بروجهــام,1996,اخضر / بيـــــج,504,264000,20040823,1150,1150,1250,8
4700,لكزس,1997,كحلي / بيـــــج,804,140181,20040823,3000,3100,3200,7
3146,مرسيدس CLK 230,2000,رصاصى / رمــادي,1301,250000,20040823,4000,4000,4150,4
3503,نيســان سيدريـك,1998,كحلي / رصاصي,807,100000,20040823,1200,1200,1350,6
4107,نيسان مكسيما,1998,كحلي / بيـــــج,804,120000,20040823,1600,1600,1750,6
3618,تويوتا COROLLA,1998,ابيض / رمـــادي,2001,95135,20040824,1250,1470,1400,6
129,شفر لومينا,1996,اخضر / بيـــــج,504,161125,20040824,800,800,850,8
3805,فورد جراند ماركيـــز,1998,ابيض / رمـــادي,2001,241650,20040824,1900,1900,2050,6
3105,مرسيدس E 200,1998,عنابي / بيــــج,204,82000,20040824,3300,3300,3450,6
3409,مازدا 323,1999,ابيض / بيـــــج,2004,164045,20040825,1250,1310,1400,5
3321,ميتسوبيشى  باجيرو,2003,فضي,2700,13541,20040825,5000,5000,5150,1
3301,ميتسوبيشي جا لانت,1999,ابيض / رمـــادي,2001,142484,20040825,1400,1400,1550,5
3012,هيونداى اكسنت,2001,فضي,2700,160000,20040825,1050,1050,1150,3
3900,سوزوكي,2003,اسود / بنـــــي,405,36000,20040828,1750,1780,1900,1
3824,فورد اكسبديشن,2003,رمادى / رمــادى,1201,35201,20040828,6000,6000,6250,1
3321,ميتسوبيشى  باجيرو,2001,بيج / بيــــــج,1504,86000,20040828,1950,2000,2250,3
3720,هوندا HRV EX,2000,ابيض / رمـــادي,2001,18226,20040828,2500,2500,2750,4
607,GMC سفارى,1995,عنابي / بيــــج,204,175000,20040829,1500,1650,1650,9
3321,ميتسوبيشى  باجيرو,2000,ابيض / بيـــــج,2004,114834,20040829,3550,3610,3700,4
4107,نيسان مكسيما,1998,ابيض / رمـــادي,2001,279835,20040829,1550,1780,1700,6
1315,BMW 318 I 4DOOR,1999,كحلي / رمـــادي,801,79000,20040830,3200,3300,3350,5
3603,تويوتا كراون,1993,ابيض / رمـــادي,2001,48158,20040830,1200,1350,1350,11
3606,تويوتا كريسيدا,1990,ابيض / بيـــــج,2004,225505,20040830,950,1170,1050,14
3902,سوزوكى ارتيجا GLX,2002,ابيض / بيـــــج,2004,76420,20040830,2100,2130,2250,2
804,كرايزلر فويجر,1998,بني / بيــــــج,1004,110687,20040830,1650,1680,1800,6
2905,كيا سبورتاج,2000,ابيض / رمـــادي,2001,129300,20040830,1400,1410,1550,4
3503,نيســان سيدريـك,1999,ابيض / رمـــادي,2001,172204,20040830,1400,1430,1550,5
3643,تويوتا كامرى 6 سلندر,2003,ابيض / بيـــــج,2004,57212,20040831,3550,3650,3700,1
526,جيب شيروكى,1997,احمر / بيـــــج,104,158000,20040831,1700,1700,1850,7
102,شفر كابرس بروجهــام,2000,ذهبي/ برونزي,1407,171637,20040831,2200,2550,2350,4
129,شفر لومينا,2000,ازرق / بيـــــج,704,69422,20040831,2050,2170,2200,4
129,شفر لومينا,1996,اسود / رمـــادي,401,85580,20040831,800,820,850,8
3148,مرسيدس ML 320,2000,كحلي / بيـــــج,804,113000,20040831,4450,4450,4600,4
500,بويك,1992,ابيض / بيـــــج,2004,184000,20040901,700,700,750,12
904,دودج بوكس,1996,اسود / بنـــــي,405,125125,20040901,1700,1700,1850,8
121,شفر بليـزر,2003,فضي,2700,32000,20040901,4900,4900,5000,1
3104,مرسيدس C 200,2002,ابيض / بيـــــج,2004,30460,20040901,4650,4750,4800,2
3139,مرسيدس E 280,1999,كحلي / رمـــادي,801,340330,20040901,2850,2950,3000,5
3705,هوندا Accord,2000,كحلي / بيـــــج,804,171715,20040902,1800,1900,1950,4
3800,فورد,2000,رصاصى / بيــــج,1304,88000,20040904,1650,1650,1800,4
135,شفر فينشر,1998,ابيض / بيـــــج,2004,215300,20040905,1500,1760,1650,6
132,شفر كابرس LS,1994,ابيض / رمـــادي,2001,230000,20040905,950,950,1050,10
804,كرايزلر فويجر,1996,اخضر / رمـــادي,501,158565,20040905,1000,1200,1100,8
3146,مرسيدس CLK 230,1999,كحلي / بيـــــج,804,101618,20040905,3800,3900,3950,5
3152,مرسيدس CLK 320,1998,ابيض / اســــود,2006,84600,20040905,4000,4000,4200,6
3705,هوندا Accord,1998,فضي,2700,144349,20040905,1400,1450,1450,6
523,جيب سبورت,1999,رمادى / رمــادى,1201,16200,20040906,1200,1270,1300,5
129,شفر لومينا,1996,عنابي / بيــــج,204,189630,20040906,600,600,650,8
3321,ميتسوبيشى  باجيرو,2003,فضي,2700,36125,20040906,4000,4000,4150,1
4107,نيسان مكسيما,2001,ابيض / بيـــــج,2004,110129,20040906,2500,2540,2650,3
3618,تويوتا COROLLA,2001,ابيض / بيـــــج,2004,60000,20040907,2100,2100,2250,3
526,جيب شيروكى,1996,اخضر / رمـــادي,501,140000,20040907,950,1210,1050,8
1310,BMW 528 I,1997,ابيض / بيـــــج,2004,105000,20040908,2800,2800,2950,7
3618,تويوتا COROLLA,2001,ابيض / بيـــــج,2004,85000,20040908,1500,1500,1700,3
526,جيب شيروكى,1992,اسود / بنـــــي,405,300000,20040908,550,560,600,12
116,شفر سوبربان 454,1996,كحلي / بيـــــج,804,202871,20040908,3300,3450,3450,8
3624,لاندكروزر,2000,ابيض / بيـــــج,2004,137528,20040908,6750,6770,7000,4
601,GMC سوبربان,2002,رصاصى / بيــــج,1304,92322,20040911,7200,7220,7450,2
3643,تويوتا كامرى 6 سلندر,2004,كحلي / بيـــــج,804,22000,20040911,4500,4500,4750,0
129,شفر لومينا,1997,اسود / بيـــــج,404,180000,20040911,700,730,800,7
140,شفر ماليبو,2003,ابيض / رمـــادي,2001,10051,20040911,1700,1700,1850,1
