CAR_KIND_CODE,CAR_KIND_DESC,company name,D_COST_PRICE,CAR_METER,COLOR_CODE,MODEL_YEAR,CAR_CLASS,car_age,car_colour,Car origin
3514,باترول -جلد,نيسان,7100.0,130784,2000,2015,USED,5,ابيض,Japan
3514,باترول -جلد,نيسان,7100.0,161530,2000,2015,USED,5,ابيض,Japan
3514,باترول -جلد,نيسان,6900.0,210336,2000,2015,USED,5,ابيض,Japan
3514,باترول -جلد,نيسان,6950.0,214420,2000,2014,USED,5,ابيض,Japan
3514,باترول -جلد,نيسان,6950.0,142000,2000,2014,USED,5,ابيض,Japan
3514,باترول -جلد,نيسان,6754.0,181746,2000,2014,USED,5,ابيض,Japan
3514,باترول -جلد,نيسان,6950.0,151741,2000,2014,USED,5,ابيض,Japan
3514,باترول -جلد,نيسان,6950.0,170000,2000,2014,USED,5,ابيض,Japan
3514,باترول -جلد,نيسان,6950.0,79738,2000,2014,USED,5,ابيض,Japan
3514,باترول -جلد,نيسان,6950.0,142000,2000,2014,USED,5,ابيض,Japan
3514,باترول -جلد,نيسان,6950.0,186669,2000,2014,USED,5,ابيض,Japan
3514,باترول -جلد,نيسان,6950.0,136073,2000,2014,USED,5,ابيض,Japan
3514,باترول -جلد,نيسان,6950.0,125000,2000,2014,USED,5,ابيض,Japan
3514,باترول -جلد,نيسان,6950.0,116798,2000,2014,USED,5,ابيض,Japan
3514,باترول -جلد,نيسان,6950.0,125000,2000,2014,USED,5,ابيض,Japan
3514,باترول -جلد,نيسان,7800.0,152570,2000,2014,USED,5,ابيض,Japan
3514,باترول -جلد,نيسان,11700.0,0,2000,2019,USED,4,ابيض,Japan
3514,باترول -جلد,نيسان,8800.0,0,2000,2016,USED,6,ابيض,Japan
3514,باترول -جلد,نيسان,12800.0,0,2000,2019,USED,3,ابيض,Japan
3514,باترول -جلد,نيسان,14200.0,0,2000,2020,USED,1,ابيض,Japan
3514,باترول -جلد,نيسان,5300.0,0,2000,2012,USED,9,ابيض,Japan
3514,باترول -جلد,نيسان,8000.0,0,2000,2016,USED,5,ابيض,Japan
3514,باترول -جلد,نيسان,9500.0,0,2000,2015,USED,6,ابيض,Japan
3514,باترول -جلد,نيسان,12500.0,0,2000,2019,USED,1,ابيض,Japan
3514,باترول -جلد,نيسان,6800.0,0,2000,2016,USED,4,ابيض,Japan
3514,باترول -جلد,نيسان,10150.0,0,2000,2016,USED,4,ابيض,Japan
3514,باترول -جلد,نيسان,10200.0,0,2000,2016,USED,4,ابيض,Japan
3514,باترول -جلد,نيسان,6000.0,0,2000,2011,USED,9,ابيض,Japan
3514,باترول -جلد,نيسان,10995.0,0,2000,2016,USED,3,ابيض,Japan
3514,باترول -جلد,نيسان,13000.0,0,2000,2019,USED,0,ابيض,Japan
3514,باترول -جلد,نيسان,10800.0,0,2000,2015,USED,4,ابيض,Japan
3514,باترول -جلد,نيسان,9600.0,0,2000,2015,USED,4,ابيض,Japan
3514,باترول -جلد,نيسان,11400.0,0,2000,2016,USED,3,ابيض,Japan
3514,باترول -جلد,نيسان,7000.0,0,2000,2013,USED,6,ابيض,Japan
3514,باترول -جلد,نيسان,11300.0,0,2000,2015,USED,4,ابيض,Japan
3514,باترول -جلد,نيسان,9700.0,0,2000,2015,USED,4,ابيض,Japan
3514,باترول -جلد,نيسان,5600.0,0,2000,2012,USED,7,ابيض,Japan
3514,باترول -جلد,نيسان,8000.0,0,2000,2014,USED,5,ابيض,Japan
3514,باترول -جلد,نيسان,11600.0,0,2000,2016,USED,3,ابيض,Japan
3514,باترول -جلد,نيسان,7400.0,0,2000,2014,USED,5,ابيض,Japan
3514,باترول -جلد,نيسان,8700.0,0,2000,2015,USED,4,ابيض,Japan
3514,باترول -جلد,نيسان,6200.0,0,2000,2014,USED,5,ابيض,Japan
3514,باترول -جلد,نيسان,11450.0,0,2000,2016,USED,3,ابيض,Japan
3514,باترول -جلد,نيسان,4800.0,0,2000,2013,USED,6,ابيض,Japan
3514,باترول -جلد,نيسان,10000.0,0,2000,2014,USED,5,ابيض,Japan
3514,باترول -جلد,نيسان,7000.0,0,2000,2013,USED,6,ابيض,Japan
3514,باترول -جلد,نيسان,11900.0,0,2000,2016,USED,3,ابيض,Japan
3514,باترول -جلد,نيسان,13800.0,0,2000,2017,USED,2,ابيض,Japan
3514,باترول -جلد,نيسان,8200.0,0,2000,2016,USED,3,ابيض,Japan
3514,باترول -جلد,نيسان,11900.0,0,2000,2016,USED,3,ابيض,Japan
3514,باترول -جلد,نيسان,14050.0,57000,2000,2020,USED,2,ابيض,Japan
3514,باترول -جلد,نيسان,12760.0,69100,2000,2019,USED,2,ابيض,Japan
3514,باترول -جلد,نيسان,12660.0,0,2000,2018,USED,3,ابيض,Japan
3514,باترول -جلد,نيسان,6050.0,112856,2000,2016,USED,4,ابيض,Japan
3514,باترول -جلد,نيسان,12500.0,28100,2000,2018,USED,2,ابيض,Japan
3514,باترول -جلد,نيسان,6594.55,232108,2000,2014,USED,5,ابيض,Japan
3514,باترول -جلد,نيسان,7300.0,173076,2000,2015,USED,4,ابيض,Japan
3514,باترول -جلد,نيسان,7500.0,140063,2000,2015,USED,4,ابيض,Japan
3514,باترول -جلد,نيسان,8000.0,47316,2000,2015,USED,4,ابيض,Japan
3514,باترول -جلد,نيسان,12492.25,20213,2000,2018,USED,1,ابيض,Japan
3514,باترول -جلد,نيسان,12000.0,0,2000,2019,USED,2,ابيض,Japan
3514,باترول -جلد,نيسان,11200.0,0,700,2019,USED,4,ازرق,Japan
3514,باترول -جلد,نيسان,15750.0,76000,700,2020,USED,2,ازرق,Japan
3514,باترول -جلد,نيسان,18200.0,0,700,2021,USED,1,ازرق,Japan
3514,باترول -جلد,نيسان,12500.0,22000,700,2019,USED,2,ازرق,Japan
3514,باترول -جلد,نيسان,12700.0,34585,700,2019,USED,2,ازرق,Japan
3514,باترول -جلد,نيسان,6450.0,0,400,2012,USED,11,اسود,Japan
3514,باترول -جلد,نيسان,10550.0,0,400,2020,USED,3,اسود,Japan
3514,باترول -جلد,نيسان,15900.0,0,400,2021,USED,2,اسود,Japan
3514,باترول -جلد,نيسان,6700.0,0,400,2014,USED,8,اسود,Japan
3514,باترول -جلد,نيسان,12000.0,0,400,2021,USED,1,اسود,Japan
3514,باترول -جلد,نيسان,6550.0,0,400,2014,USED,8,اسود,Japan
3514,باترول -جلد,نيسان,10200.0,0,400,2017,USED,5,اسود,Japan
3514,باترول -جلد,نيسان,13850.0,50,400,2021,USED,1,اسود,Japan
3514,باترول -جلد,نيسان,21300.0,0,400,2022,USED,0,اسود,Japan
3514,باترول -جلد,نيسان,16100.0,75150,400,2020,USED,1,اسود,Japan
3514,باترول -جلد,نيسان,11000.0,0,400,2019,USED,1,اسود,Japan
3514,باترول -جلد,نيسان,17222.0,41381,400,2021,USED,1,اسود,Japan
3514,باترول -جلد,نيسان,14208.0,34154,400,2021,USED,1,اسود,Japan
3514,باترول -جلد,نيسان,13500.0,83000,400,2019,USED,3,اسود,Japan
3514,باترول -جلد,نيسان,6900.0,120000,400,2015,USED,6,اسود,Japan
3514,باترول -جلد,نيسان,7100.0,62980,400,2015,USED,5,اسود,Japan
3514,باترول -جلد,نيسان,14043.0,21130,400,2018,USED,1,اسود,Japan
3514,باترول -جلد,نيسان,7700.0,79000,400,2015,USED,4,اسود,Japan
3514,باترول -جلد,نيسان,6950.0,126000,400,2014,USED,5,اسود,Japan
3514,باترول -جلد,نيسان,6950.0,68318,400,2014,USED,5,اسود,Japan
3514,باترول -جلد,نيسان,7500.0,0,400,2014,USED,7,اسود,Japan
3514,باترول -جلد,نيسان,16000.0,0,400,2020,USED,1,اسود,Japan
3514,باترول -جلد,نيسان,7200.0,0,400,2016,USED,4,اسود,Japan
3514,باترول -جلد,نيسان,7500.0,0,400,2014,USED,6,اسود,Japan
3514,باترول -جلد,نيسان,6750.0,0,400,2013,USED,6,اسود,Japan
3514,باترول -جلد,نيسان,13500.0,0,400,2018,USED,1,اسود,Japan
3514,باترول -جلد,نيسان,6750.0,0,400,2013,USED,6,اسود,Japan
3514,باترول -جلد,نيسان,10600.0,0,400,2016,USED,3,اسود,Japan
3514,باترول -جلد,نيسان,9600.0,0,400,2015,USED,4,اسود,Japan
3514,باترول -جلد,نيسان,10500.0,0,400,2015,USED,4,اسود,Japan
3514,باترول -جلد,نيسان,6050.0,107891,400,2016,USED,5,اسود,Japan
3514,باترول -جلد,نيسان,13000.0,23118,400,2019,USED,1,اسود,Japan
3514,باترول -جلد,نيسان,6950.0,105437,400,2014,USED,5,اسود,Japan
3514,باترول -جلد,نيسان,5400.0,0,1600,2013,USED,7,برونزي,Japan
3514,باترول -جلد,نيسان,7500.0,0,1600,2016,USED,3,برونزي,Japan
3514,باترول -جلد,نيسان,13000.0,0,1600,2017,USED,2,برونزي,Japan
3514,باترول -جلد,نيسان,13000.0,0,1600,2017,USED,2,برونزي,Japan
3514,باترول -جلد,نيسان,7550.0,0,1600,2014,USED,9,برونزي,Japan
3514,باترول -جلد,نيسان,12500.0,0,1600,2019,USED,3,برونزي,Japan
3514,باترول -جلد,نيسان,11200.0,0,1600,2016,USED,6,برونزي,Japan
3514,باترول -جلد,نيسان,7350.0,0,1600,2014,USED,8,برونزي,Japan
3514,باترول -جلد,نيسان,4850.0,0,1600,2011,USED,11,برونزي,Japan
3514,باترول -جلد,نيسان,10100.0,0,1600,2015,USED,6,برونزي,Japan
3514,باترول -جلد,نيسان,8300.0,0,1600,2015,USED,6,برونزي,Japan
3514,باترول -جلد,نيسان,12950.0,60000,1600,2019,USED,3,برونزي,Japan
3514,باترول -جلد,نيسان,7000.0,0,1600,2015,USED,8,برونزي,Japan
3514,باترول -جلد,نيسان,6700.0,0,1600,2014,USED,8,برونزي,Japan
3514,باترول -جلد,نيسان,8200.0,0,1600,2015,USED,5,برونزي,Japan
3514,باترول -جلد,نيسان,8300.0,0,1600,2016,USED,4,برونزي,Japan
3514,باترول -جلد,نيسان,6400.0,0,1600,2015,USED,4,برونزي,Japan
3514,باترول -جلد,نيسان,10600.0,0,1600,2016,USED,3,برونزي,Japan
3514,باترول -جلد,نيسان,13600.0,60120,1600,2019,USED,2,برونزي,Japan
3514,باترول -جلد,نيسان,7100.0,141053,1600,2015,USED,6,برونزي,Japan
3514,باترول -جلد,نيسان,11510.0,72000,1600,2017,USED,3,برونزي,Japan
3514,باترول -جلد,نيسان,11900.0,45142,1600,2017,USED,3,برونزي,Japan
3514,باترول -جلد,نيسان,10810.0,82000,1600,2017,USED,3,برونزي,Japan
3514,باترول -جلد,نيسان,6900.0,260000,1600,2015,USED,5,برونزي,Japan
3514,باترول -جلد,نيسان,12200.0,49000,1600,2017,USED,3,برونزي,Japan
3514,باترول -جلد,نيسان,7100.0,124405,1600,2015,USED,5,برونزي,Japan
3514,باترول -جلد,نيسان,12900.0,21000,1600,2017,USED,3,برونزي,Japan
3514,باترول -جلد,نيسان,6120.5,159952,1600,2014,USED,6,برونزي,Japan
3514,باترول -جلد,نيسان,12185.0,0,1600,2017,USED,3,برونزي,Japan
3514,باترول -جلد,نيسان,12810.0,46000,1600,2017,USED,2,برونزي,Japan
3514,باترول -جلد,نيسان,6750.0,120000,1600,2015,USED,4,برونزي,Japan
3514,باترول -جلد,نيسان,6950.0,179503,1600,2014,USED,5,برونزي,Japan
3514,باترول -جلد,نيسان,6950.0,130000,1600,2014,USED,5,برونزي,Japan
3514,باترول -جلد,نيسان,6950.0,89000,1600,2014,USED,5,برونزي,Japan
3514,باترول -جلد,نيسان,7950.0,100437,1600,2015,USED,4,برونزي,Japan
3514,باترول -جلد,نيسان,6950.0,116000,1600,2014,USED,5,برونزي,Japan
3514,باترول -جلد,نيسان,6950.0,128000,1600,2014,USED,5,برونزي,Japan
3514,باترول -جلد,نيسان,6500.0,0,1600,2013,USED,9,برونزي,Japan
3514,باترول -جلد,نيسان,8000.0,0,1600,2014,USED,6,برونزي,Japan
3514,باترول -جلد,نيسان,11000.0,0,1600,2015,USED,5,برونزي,Japan
3514,باترول -جلد,نيسان,8500.0,0,1600,2014,USED,6,برونزي,Japan
3514,باترول -جلد,نيسان,9700.0,0,1600,2015,USED,4,برونزي,Japan
3514,باترول -جلد,نيسان,8500.0,0,1600,2015,USED,4,برونزي,Japan
3514,باترول -جلد,نيسان,10300.0,0,1600,2016,USED,3,برونزي,Japan
3514,باترول -جلد,نيسان,9500.0,0,1600,2015,USED,4,برونزي,Japan
3514,باترول -جلد,نيسان,4250.0,0,1600,2007,USED,12,برونزي,Japan
3514,باترول -جلد,نيسان,12500.0,0,1600,2016,USED,3,برونزي,Japan
3514,باترول -جلد,نيسان,12500.0,0,1600,2016,USED,3,برونزي,Japan
3514,باترول -جلد,نيسان,9900.0,0,1600,2015,USED,4,برونزي,Japan
3514,باترول -جلد,نيسان,10850.0,0,1600,2016,USED,3,برونزي,Japan
3514,باترول -جلد,نيسان,11200.0,0,1600,2016,USED,3,برونزي,Japan
3514,باترول -جلد,نيسان,10500.0,0,1600,2015,USED,4,برونزي,Japan
3514,باترول -جلد,نيسان,11450.0,0,1600,2016,USED,3,برونزي,Japan
3514,باترول -جلد,نيسان,10000.0,0,1600,2015,USED,4,برونزي,Japan
3514,باترول -جلد,نيسان,11250.0,0,1600,2015,USED,4,برونزي,Japan
3514,باترول -جلد,نيسان,7104.3,57784,1600,2018,USED,3,برونزي,Japan
3514,باترول -جلد,نيسان,11700.0,0,1600,2018,USED,3,برونزي,Japan
3514,باترول -جلد,نيسان,11360.0,0,1600,2018,USED,3,برونزي,Japan
3514,باترول -جلد,نيسان,12260.0,37800,1600,2018,USED,2,برونزي,Japan
3514,باترول -جلد,نيسان,13100.0,18125,1600,2018,USED,2,برونزي,Japan
3514,باترول -جلد,نيسان,6950.0,227981,1600,2014,USED,5,برونزي,Japan
3514,باترول -جلد,نيسان,12910.0,0,1600,2017,USED,2,برونزي,Japan
3514,باترول -جلد,نيسان,12760.0,0,1600,2017,USED,2,برونزي,Japan
3514,باترول -جلد,نيسان,6315.9,263150,1600,2014,USED,5,برونزي,Japan
3514,باترول -جلد,نيسان,12700.0,33000,1600,2017,USED,2,برونزي,Japan
3514,باترول -جلد,نيسان,13250.0,34000,1600,2016,USED,3,برونزي,Japan
3514,باترول -جلد,نيسان,7690.0,69181,1600,2013,USED,6,برونزي,Japan
3514,باترول -جلد,نيسان,6700.0,0,2407,2014,USED,9,بنفسجي,Japan
3514,باترول -جلد,نيسان,8000.0,0,2407,2013,USED,8,بنفسجي,Japan
3514,باترول -جلد,نيسان,6950.0,200000,2407,2014,USED,6,بنفسجي,Japan
3514,باترول -جلد,نيسان,6950.0,214000,2407,2014,USED,5,بنفسجي,Japan
3514,باترول -جلد,نيسان,14150.0,0,1001,2019,USED,1,بني,Japan
3514,باترول -جلد,نيسان,13750.0,0,1001,2019,USED,2,بني,Japan
3514,باترول -جلد,نيسان,13999.0,0,1001,2019,USED,1,بني,Japan
3514,باترول -جلد,نيسان,6950.0,152570,1001,2014,USED,5,بني,Japan
3514,باترول -جلد,نيسان,11950.0,70000,1101,2019,USED,3,بني ف,Japan
3514,باترول -جلد,نيسان,14000.0,0,1101,2019,USED,2,بني ف,Japan
3514,باترول -جلد,نيسان,12200.0,26,1101,2019,USED,0,بني ف,Japan
3514,باترول -جلد,نيسان,12250.0,43000,1101,2016,USED,3,بني ف,Japan
3514,باترول -جلد,نيسان,12450.0,49959,1101,2016,USED,3,بني ف,Japan
3514,باترول -جلد,نيسان,12450.0,69701,1101,2016,USED,3,بني ف,Japan
3514,باترول -جلد,نيسان,8600.0,0,1501,2016,USED,7,بيج,Japan
3514,باترول -جلد,نيسان,7900.0,0,1501,2016,USED,7,بيج,Japan
3514,باترول -جلد,نيسان,9200.0,0,1501,2016,USED,5,بيج,Japan
3514,باترول -جلد,نيسان,3900.0,114450,1501,2014,USED,7,بيج,Japan
3514,باترول -جلد,نيسان,4600.0,85882,1501,2014,USED,7,بيج,Japan
3514,باترول -جلد,نيسان,6950.0,147778,1501,2014,USED,5,بيج,Japan
3514,باترول -جلد,نيسان,5500.0,0,1501,2016,USED,4,بيج,Japan
3514,باترول -جلد,نيسان,8750.0,0,1501,2015,USED,4,بيج,Japan
3514,باترول -جلد,نيسان,8300.0,0,1501,2015,USED,4,بيج,Japan
3514,باترول -جلد,نيسان,6500.0,0,1501,2012,USED,7,بيج,Japan
3514,باترول -جلد,نيسان,9900.0,0,1501,2015,USED,4,بيج,Japan
3514,باترول -جلد,نيسان,12800.0,0,1400,2019,USED,0,ذهبي,Japan
3514,باترول -جلد,نيسان,7500.0,0,1400,2014,USED,9,ذهبي,Japan
3514,باترول -جلد,نيسان,10400.0,0,1400,2017,USED,3,ذهبي,Japan
3514,باترول -جلد,نيسان,11000.0,0,1400,2019,USED,1,ذهبي,Japan
3514,باترول -جلد,نيسان,6950.0,125000,1400,2014,USED,5,ذهبي,Japan
